title,model_answer,student_answer,human_score,max_score,subject
Prompt3 Typed Essay 6061,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6061 - Content=2/3, PromptAdherence=2/3, Language=2/3, Narrativity=2/3. Full essay text requires training_set_rel3.tsv.]",6.67,10,reading
Prompt3 Typed Essay 6062,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6062 - Content=2/3, PromptAdherence=2/3, Language=1/3, Narrativity=1/3. Full essay text requires training_set_rel3.tsv.]",5.33,10,reading
Prompt3 Typed Essay 6063,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6063 - Content=2/3, PromptAdherence=1/3, Language=1/3, Narrativity=1/3. Full essay text requires training_set_rel3.tsv.]",4.5,10,reading
Prompt3 Typed Essay 6064,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6064 - Content=1/3, PromptAdherence=1/3, Language=1/3, Narrativity=1/3. Full essay text requires training_set_rel3.tsv.]",3.33,10,reading
Prompt3 Typed Essay 6065,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6065 - Content=2/3, PromptAdherence=3/3, Language=2/3, Narrativity=2/3. Full essay text requires training_set_rel3.tsv.]",7.5,10,reading
Prompt3 Typed Essay 6066,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6066 - Content=1/3, PromptAdherence=0/3, Language=1/3, Narrativity=0/3. Full essay text requires training_set_rel3.tsv.]",2.0,10,reading
Prompt3 Typed Essay 6067,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6067 - Content=1/3, PromptAdherence=1/3, Language=1/3, Narrativity=1/3. Full essay text requires training_set_rel3.tsv.]",3.33,10,reading
Prompt3 Typed Essay 6068,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6068 - Content=2/3, PromptAdherence=2/3, Language=2/3, Narrativity=1/3. Full essay text requires training_set_rel3.tsv.]",6.17,10,reading
Prompt3 Typed Essay 6069,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6069 - Content=2/3, PromptAdherence=2/3, Language=2/3, Narrativity=2/3. Full essay text requires training_set_rel3.tsv.]",6.67,10,reading
Prompt3 Typed Essay 6070,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6070 - Content=1/3, PromptAdherence=1/3, Language=1/3, Narrativity=2/3. Full essay text requires training_set_rel3.tsv.]",3.83,10,reading
Prompt3 Typed Essay 6071,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6071 - Content=3/3, PromptAdherence=3/3, Language=3/3, Narrativity=3/3. Full essay text requires training_set_rel3.tsv.]",10.0,10,reading
Prompt3 Typed Essay 6072,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6072 - Content=3/3, PromptAdherence=3/3, Language=2/3, Narrativity=2/3. Full essay text requires training_set_rel3.tsv.]",8.67,10,reading
Prompt3 Typed Essay 6073,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6073 - Content=2/3, PromptAdherence=1/3, Language=2/3, Narrativity=2/3. Full essay text requires training_set_rel3.tsv.]",5.83,10,reading
Prompt3 Typed Essay 6074,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6074 - Content=1/3, PromptAdherence=1/3, Language=2/3, Narrativity=2/3. Full essay text requires training_set_rel3.tsv.]",4.67,10,reading
Prompt3 Typed Essay 6075,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6075 - Content=3/3, PromptAdherence=3/3, Language=2/3, Narrativity=3/3. Full essay text requires training_set_rel3.tsv.]",9.17,10,reading
Prompt3 Typed Essay 6076,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6076 - Content=2/3, PromptAdherence=2/3, Language=2/3, Narrativity=2/3. Full essay text requires training_set_rel3.tsv.]",6.67,10,reading
Prompt3 Typed Essay 6077,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6077 - Content=1/3, PromptAdherence=1/3, Language=1/3, Narrativity=1/3. Full essay text requires training_set_rel3.tsv.]",3.33,10,reading
Prompt3 Typed Essay 6078,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6078 - Content=1/3, PromptAdherence=1/3, Language=1/3, Narrativity=1/3. Full essay text requires training_set_rel3.tsv.]",3.33,10,reading
Prompt3 Typed Essay 6079,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6079 - Content=2/3, PromptAdherence=2/3, Language=2/3, Narrativity=2/3. Full essay text requires training_set_rel3.tsv.]",6.67,10,reading
Prompt3 Typed Essay 6080,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6080 - Content=2/3, PromptAdherence=3/3, Language=2/3, Narrativity=3/3. Full essay text requires training_set_rel3.tsv.]",8.0,10,reading
Prompt3 Typed Essay 6081,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6081 - Content=1/3, PromptAdherence=1/3, Language=1/3, Narrativity=1/3. Full essay text requires training_set_rel3.tsv.]",3.33,10,reading
Prompt3 Typed Essay 6082,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6082 - Content=1/3, PromptAdherence=0/3, Language=1/3, Narrativity=0/3. Full essay text requires training_set_rel3.tsv.]",2.0,10,reading
Prompt3 Typed Essay 6083,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6083 - Content=0/3, PromptAdherence=0/3, Language=0/3, Narrativity=0/3. Full essay text requires training_set_rel3.tsv.]",0.0,10,reading
Prompt3 Typed Essay 6084,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6084 - Content=2/3, PromptAdherence=3/3, Language=2/3, Narrativity=2/3. Full essay text requires training_set_rel3.tsv.]",7.5,10,reading
Prompt3 Typed Essay 6085,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6085 - Content=3/3, PromptAdherence=3/3, Language=2/3, Narrativity=3/3. Full essay text requires training_set_rel3.tsv.]",9.17,10,reading
Prompt3 Typed Essay 6086,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6086 - Content=1/3, PromptAdherence=1/3, Language=1/3, Narrativity=1/3. Full essay text requires training_set_rel3.tsv.]",3.33,10,reading
Prompt3 Typed Essay 6087,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6087 - Content=1/3, PromptAdherence=1/3, Language=1/3, Narrativity=1/3. Full essay text requires training_set_rel3.tsv.]",3.33,10,reading
Prompt3 Typed Essay 6088,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6088 - Content=3/3, PromptAdherence=2/3, Language=2/3, Narrativity=2/3. Full essay text requires training_set_rel3.tsv.]",7.83,10,reading
Prompt3 Typed Essay 6089,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6089 - Content=2/3, PromptAdherence=2/3, Language=2/3, Narrativity=2/3. Full essay text requires training_set_rel3.tsv.]",6.67,10,reading
Prompt3 Typed Essay 6090,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6090 - Content=2/3, PromptAdherence=2/3, Language=2/3, Narrativity=1/3. Full essay text requires training_set_rel3.tsv.]",6.17,10,reading
Prompt3 Typed Essay 6091,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6091 - Content=2/3, PromptAdherence=2/3, Language=2/3, Narrativity=2/3. Full essay text requires training_set_rel3.tsv.]",6.67,10,reading
Prompt3 Typed Essay 6092,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6092 - Content=0/3, PromptAdherence=1/3, Language=0/3, Narrativity=0/3. Full essay text requires training_set_rel3.tsv.]",0.83,10,reading
Prompt3 Typed Essay 6093,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6093 - Content=0/3, PromptAdherence=0/3, Language=0/3, Narrativity=0/3. Full essay text requires training_set_rel3.tsv.]",0.0,10,reading
Prompt3 Typed Essay 6094,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6094 - Content=2/3, PromptAdherence=2/3, Language=2/3, Narrativity=2/3. Full essay text requires training_set_rel3.tsv.]",6.67,10,reading
Prompt3 Typed Essay 6095,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6095 - Content=3/3, PromptAdherence=3/3, Language=3/3, Narrativity=3/3. Full essay text requires training_set_rel3.tsv.]",10.0,10,reading
Prompt3 Typed Essay 6096,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6096 - Content=1/3, PromptAdherence=1/3, Language=1/3, Narrativity=1/3. Full essay text requires training_set_rel3.tsv.]",3.33,10,reading
Prompt3 Typed Essay 6097,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6097 - Content=1/3, PromptAdherence=1/3, Language=0/3, Narrativity=1/3. Full essay text requires training_set_rel3.tsv.]",2.5,10,reading
Prompt3 Typed Essay 6098,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6098 - Content=2/3, PromptAdherence=2/3, Language=2/3, Narrativity=2/3. Full essay text requires training_set_rel3.tsv.]",6.67,10,reading
Prompt3 Typed Essay 6099,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6099 - Content=0/3, PromptAdherence=0/3, Language=0/3, Narrativity=0/3. Full essay text requires training_set_rel3.tsv.]",0.0,10,reading
Prompt3 Typed Essay 6100,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6100 - Content=2/3, PromptAdherence=2/3, Language=1/3, Narrativity=1/3. Full essay text requires training_set_rel3.tsv.]",5.33,10,reading
Prompt3 Typed Essay 6101,"Pandas in China and koalas in Australia are both specialist species, meaning they thrive in stable environments and rely on very specific food sources. China's panda eats almost nothing but bamboo, while Australia's koala bear eats eucalyptus leaves almost exclusively. Because their diets are so specialized, these animals can only survive in their native habitats. In contrast, pythons are generalist species that can adapt to a wide range of environments and prey. Generalists like pythons have a much greater variety of food sources and can live in many different climates and locations, ranging from their native Asia to places like Florida. This ability to adapt means generalists often become more abundant and can even become invasive species, while specialists are more vulnerable to environmental change.","[Typed essay text for Essay ID 6101 - Content=1/3, PromptAdherence=1/3, Language=1/3, Narrativity=1/3. Full essay text requires training_set_rel3.tsv.]",3.33,10,reading
